,text,category,label
10036,It s like marvel movie taken in India,Negative ,0
10037,Thala ajith look like indiancinema Logan hughjackman,Positive ,2
10038,At 1 01 bgm is like arambam,Positive ,2
10039,semma mokka onnume phriyala thalabathi trailor varuthu Peru bhigilu therikka poguthu thalabathi fan da,Negative ,0
10040,Is he like anit hero in this film But semaya iruku Chiyaan ipdi paaka,Positive ,2
10041,Omg 4 Hours la 2 6 million views ultimate,Positive ,2
10042,Opening Hindi keran presents Hindi letters vera,Negative ,0
10043,hit like akshay kumar fan i am big fan,Positive ,2
10044,Ithukkagadha waite panna vera leval,Positive ,2
10045,Action king dialogue semma avanoda sindhanayum sidhanthayum yaralayum azhika mudiyathu,Positive ,2
10046,Polladha Boomi song paathuttu vanthavanga Hit Like,Positive ,2
10047,Ithu Trailer dha innum main picture pakalaela Jan 10 therikka poguthu,Positive ,2
10048,Kaithi diwali Bigilu poolu nu oorma ponga da palvadi vgay pans,Mixed_feelings ,1
10049,I love thalaivaaaaa Semma marana verar level thalaivaaaaaaaaa,Positive ,2
10050,Last dialogue Semma ya Indha maari Ethana actor idhuvaraikum sollirukaanga Indha nalla manasukkaga dhaan Thala un rasigana irukken,Positive ,2
10051,Pudikaatha dislike pottavangla vida Poraamaila potavangatha adhigam thuu,Negative ,0
10052,Semma mass Thalaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa The Mass ultimate star,Positive ,2
10053,Trailer 10 time mella pathavung madun like podung thala fans,Positive ,2
10054,Haters lam odi po vararu THALAIVAR u PETTA PARAK,Positive ,2
10055,1 56 yaru Instagram lae paathathu leak aanathu,Negative ,0
10056,You kene tunggu lebih lama lagi untuk tau saya vikram speaking malay is all i need,Negative ,0
10057,It s look like a Telugu film mahalakshmi,Negative ,0
10058,Super Star soldra WOOOW Vera Level la iruku superrrrrb,Mixed_feelings ,1
10059,U1 Nee vara level thalaiva,Positive ,2
10060,Thala dialogue delivery performance Vera level,Positive ,2
10061,Vera level Thala mass,Positive ,2
10062,Best tamil movie 2 0 3d experience me,Positive ,2
10063,vera level trailerda bigilukku ippaye sanga uthungada flop bigil blockbuster kaithi,Positive ,2
10064,Sivakarthikayen ku vazhkai koduthinga ipo Teejay Ku Vazhakai koduka poringa vera level Thalaiva Nennga Dhanushhhhhhh,Positive ,2
10065,dei adchi underwareoda oda uthuruva manam pona thirumbi varathu parthuko SEMMA MASS NA PUNCH DIALOGUE,Positive ,2
10066,Thalaivvvaaaaaaaaaaaaaaaaaa vera level enga anna massssssss da,Positive ,2
10067,Vera leval thala maranna mass,Positive ,2
10068,Oruthar mela neenga viswasam katrathukaga innoruthara en neenga asinga paduthureenga vera level thala,Positive ,2
10069,Shankar giving suggession to Upendra Lol,Negative ,0
10070,Karthi Anna fans kill like button i love you hand sign i love you hand sign,Negative ,0
10071,Thala version 3 0 vera Level,Positive ,2
10072,Padam sema Vera level ithu pengal mattum illa aangalum paarka vendiya padam,Positive ,2
10073,Marana mass thala vera11 1m like varanu thala bloods 20m views varanu,Positive ,2
10074,AJITH ONLY ONE AND ONLY INDIAN MOVIE HERO,Positive ,2
10075,Padam hit nu nenaikkuravange like podunge Naan pottutten,Positive ,2
10076,Dhanush Anna Love u Anna,Mixed_feelings ,1
10077,mrs maran un powera vachii unnala mudinjadha panita enga viswasatha vachii naanga panradha release anakii paakadhanea poara,Mixed_feelings ,1
10078,Nee vaa thalaaaaaa,Positive ,2
10079,Y still not in trending list,Negative ,0
10080,Dei jeeva mugham moodi and krish copy panni vechittu hero poolu name vereaa thuuu,Negative ,0
10081,Last dialogue semma mass,Positive ,2
10082,Daily Oru vaati aavuthu intha trailer paathitu irukan Marana waiting nkp,Positive ,2
10083,Last dialogue For தல தளபத ி Fans க ாக,Mixed_feelings ,1
10084,Any under 20 age rajini fans hit like,Negative ,0
10085,Enna da light ah kanidhan padam vaada vardu rolling on the floor laughing rolling on the floor laughing,Mixed_feelings ,1
10086,i am Chiranjeevi sir big fan but vijai sir acting I like,Positive ,2
10087,Padam confirm big hit thala padamnale hittu dhan,Positive ,2
10088,Thala na Thala dhan Paa,Positive ,2
10089,Indha video va pakkum podhu yaru like takku potta,Positive ,2
10090,Indha Trailer 10Times Pathavanga like Podunga the horns sign of the horns the horns sign of the horns,Positive ,2
10091,Ajith s naraya naraya naraya mass irukku,Positive ,2
10092,Podu podu podu sakka sakka sakka,Positive ,2
10093,Enna da innum trending aagala thuuu,Mixed_feelings ,1
10094,ajith ah vida rajini youngah theriraru petta movie la maranam mass pongal,Positive ,2
10095,Remake oh enamo thala law vinod Idhuku mela ena venum,Positive ,2
10096,Thalaiva back kola gandula irukan oth odiru,Negative ,0
10097,Vera level padippa mattum edukka mudiyaathu fact,Positive ,2
10098,Adengappa thinking face thinking face Verithanama illa irukku,Positive ,2
10099,Ratham therika therika ultimate ah irukuuuuuuu again indha combo ultimate ah irukum,Positive ,2
10100,Yow Military nee engaya inga Rangarajpandey,Positive ,2
10101,Rangaraj Pandey ehi ala konamnu patha Inga vandhutarah,Positive ,2
10102,Eniki night kulla 10 5 Views 800 like varu naikiravaga like podunge,Positive ,2
10103,Rajini Sir Fans Mattum Like Pannuga,Negative ,0
10104,Pakathane poringa Viswasam ah Petta ah nu hugging face hugging face,Mixed_feelings ,1
10105,Enaka da Edo Ella record dum break pannapotu nu sonniga,Positive ,2
10106,Dislike panravanga amma bow daw,Negative ,0
10107,Dhanush na summa othunghi povum ungha bangam mha irruku treaser,Positive ,2
10108,Vijay fan erunthalum Padam Marana Mass aganum nu en friends Ajith fans kaga vendikeran Sema trailer end dialogue,Positive ,2
10109,Enada Opening Avengets oda Music potu Irukinga,Mixed_feelings ,1
10110,Bigil 2M likes in 3days,Positive ,2
10111,Yetho miss aguthu thinking face thinking face thala teaser patha feel illa but puthusaa irukku,Positive ,2
10112,Vera level fight sequence la summa tharama irukkum pola,Negative ,0
10113,paakaaa thana poro en thaaalaavanini aaatatha,Positive ,2
10114,THE best movie ever bigil is usless,Negative ,0
10115,Am from karnataka kannadigatrailer osm unbelievable chiyan vikram sweet 25,Positive ,2
10116,Kannaa If you are mass THALAIVAR IS YOU BOSS,Positive ,2
10117,Thalivar fan ha Like pannunga,Positive ,2
10118,anils fans katharals saththam athigama irukay,Positive ,2
10119,Very happy to see our lena lena chechi i love you umma umma umma,Positive ,2
10120,Enna Style u Enna Screen Presence u Pesama Arjun Reddy Remake Ivare Pannirukalam Pola,Positive ,2
10121,Murattu kala bro Kalli aattam petta,Positive ,2
10122,NOTHING TO CONTROL COME ON CHIYAAAAN,Positive ,2
10123,Dailoug marana mass thala I LOVE U thala,Positive ,2
10124,View 6 7M la erunthu 6 6M ku vanthuduchi,Positive ,2
10125,Thalaivar mass ah paththi theriyadhavanga yaarumey illa,Positive ,2
10126,ப ேட்ட பர ாக் thalaivar marana mass aha,Positive ,2
10127,kilavan aijth look as 80 age old man,Negative ,0
10128,Trailer ye nalla iruku Waiting Sankar sir romba kasta paturukaru Ithalaiyum vanthu en story solli manna alli podrathinga da,Positive ,2
10129,Marana Mass but paruthikulam cvf 20891,Positive ,2
10130,Thala i love you star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2
10131,Are pink movie ki copy h,Positive ,2
10132,YUVAN BGM Thalaivaaaa Massssuuu Verithanamana Sambavam Irkkuuu,Positive ,2
10133,Namma commandos la best aana aalu,Positive ,2
10134,Tha dislike pannavanlam vayiru erinji saavungada,Positive ,2
10135,Ithanda nijamana verithanam Vijay fans lam oram po,Positive ,2
10136,ippathan vayasukku yatha character la nadikkaru polea,Positive ,2
10137,11 maniku thaanda release panrea nu sonneinga,Positive ,2
10138,thalaaaaaaaaaaaaaaaaaaaaaaaaaa final shott thaaa vanthutanu sollu,Negative ,0
10139,Trailer not good Movie definite mokkai,Negative ,0
10140,Yarellam padam pakkum pothu MS Baskar 3 perukku voice kuduthatha notice panniga,Positive ,2
10141,Entha Diwali Kaithi Diwali,Positive ,2
10142,Vara vara movie title ku ore confusion na phochi Already Khatti movie remake in Telugu naming Kaidhi,Negative ,0
10143,Pink still better than Nerkonda Paarvai,Positive ,2
10144,odi othuginru varathu Thalaivaru petta parakkk,Positive ,2
10145,Sirapana tharamana sambhavam pongal ku pakka porom,Positive ,2
10146,Nadippu mattum unkitae irundhu eduthukave mudiyathu thalaivaaa,Positive ,2
10147,Not sure but story looks like PINk,Positive ,2
10148,SK Fans Saapra Valthukkal Pa,Positive ,2
10149,Rajni want a hit movie like batcha,Mixed_feelings ,1
10150,vera level thala ethir paathadha vida nalla irukku,Positive ,2
10151,Dai siva nee enna bat man aaa,Positive ,2
10152,Avara control pannuga pls its for haters,Positive ,2
10153,0 17 Coca Cola va avoid pannirukalam Good trailer,Mixed_feelings ,1
10154,Sirappana tharamaana padatha pongal annaiku paakaporeenga,Positive ,2
10155,Pongalu ku Thalaivar marana mass kaata poraru Young look la vera level la irukinga Thalaiva,Positive ,2
10156,580k likes and 4 4 million views,Positive ,2
10157,Ayyyo thalaiva 20 times paathuten vera leval neeinga dhan yeppavum super star love u thalaiva,Positive ,2
10158,Innum mudila inda team aadukalatla aarambichadu,Positive ,2
10159,Siva is one veraa level guy,Positive ,2
10160,Video game trailer or movie trailer RRR fans like here,Positive ,2
10161,BANGAM DA DOOOOIIIIIIIIIEEEEEEEE Tamilnadu Screen on worldwide,Mixed_feelings ,1
10162,Padam semma super Thanks Thala,Positive ,2
10163,Vikram looks like splinter cell Sam Fisher,Positive ,2
10164,What a style Style is Rajankanth Rajinikanth is style,Positive ,2
10165,Naa paathadhu avandhana illa en kannuku apdi thirinjatha,Positive ,2
10166,Thala fans make 1million likes தல forever,Positive ,2
10167,Kadaisila thala oru kadhai irukkura padathula act pannirkaaru superr,Positive ,2
10168,Aiyoo Thala Vera level Marana mass,Positive ,2
10169,Only 7 days Thala bloods therika vidalama pangaligalaaaa,Positive ,2
10170,Kandipaga dislike pannavan oru THALApathy fan ah iruka mudiyadhu,Positive ,2
10171,waaaooow chiyan semmmee sir unga look n your acting,Positive ,2
10172,Vere level man Inimethan thala aatttam aarempem,Mixed_feelings ,1
10173,Izukku meella wait panna mudiyala Thalaaaaaaaaaaaaaaaaaaaaaaaaaaaa,Positive ,2
10174,Thala polichu cute thala Kanyakumari district Thala fan,Positive ,2
10175,Woooooow thalaivaaa neega ungaluku inum 29 yers than thalaivaaa Semma trailer wooow,Negative ,0
10176,Bigil ku toughuu koduka worth ahh naa padam thaan,Positive ,2
10177,Vera level thalaiva Thank you Shankar sir,Positive ,2
10178,Thala thala thala,Positive ,2
10179,Ellam avan seyal padathula ethuku thala nadichurukaru thinking face thinking face,Mixed_feelings ,1
10180,I am Vijay fan but I am waiting for nerkonda parvai,Positive ,2
10181,Erira nerupu mathiri iruku trailer Inemla thalaaaaaa than massssaa,Mixed_feelings ,1
10182,Thala thala Thala thala Thala thala Thala thala Thala,Mixed_feelings ,1
10183,Ungalukkey nyayama illaya sir Goosebumps for full trailer,Positive ,2
10184,Na Tralier pakave Ila ahnalum Nalave ila rolling on the floor laughing rolling on the floor laughing,Positive ,2
10185,Aiyooo Trailerey Cinema maadhiri irrukkey Thalaivara ethanai dhadavayavathu paarkalaam,Positive ,2
10186,Elam avan jayal movie remake pa,Negative ,0
10187,Devyum oru vati kala irukum on erikat thala mari maran mass irukm,Positive ,2
10188,No1 but U1 Thala pakka mass,Positive ,2
10189,Rajnikanth All Die Hard fans like here,Positive ,2
10190,Thalaiava ungaluku vayasu achunu sna yarume namba matanga vera level,Mixed_feelings ,1
10191,Rajini and Simran make a wonderful pair,Positive ,2
10192,Rekka mathiri illa tha irutha k,Mixed_feelings ,1
10193,Thala version ah pathathu ilaye ini papengaa,Positive ,2
10194,Petta 713K LIKES Nerkonda paarvai 721K LIKES,Mixed_feelings ,1
10195,Rajinikanthah robot aah paathale siripu varudhu idhula dialog pesna gubeeru rolling on the floor laughing rolling on the floor laughing,Negative ,0
10196,786 k likes mashaallah thala,Positive ,2
10197,Itha thaan thalaivaa unga kita irunthu naanga ethir paathom,Positive ,2
10198,niraiya dhadavai entha trailar paarthutten enna kathai karu entru purinthu kolla mudiya villai eppadi than trailar eruckanum supper,Positive ,2
10199,Next Level To Tamil Cinema Thalaivaaaaa Kalakiteenga,Mixed_feelings ,1
10200,Semma mass trailer for rajni fans,Positive ,2
10201,Enna trailorla 4 5 scene kooda kaatla,Mixed_feelings ,1
10202,Movie review paathuttu vandhavanga oru like podunga,Positive ,2
10203,Kerala malyalees Do like here for superstar Vikram,Positive ,2
10204,26 k dislikes haters romba hard work panranga Naturally,Positive ,2
10205,Ajit annanoda eyes parunga very sharp,Positive ,2
10206,trailer la last rajini sir dance semma and so prettt,Positive ,2
10207,Oruthuru mela neena viswasam katrathukaga inoruthara ye asinga paduthuringa,Positive ,2
10208,Yuvan for life Yuvan fans hit like,Positive ,2
10209,Ippa enna panna porom SWEET SAPADA POROM,Positive ,2
10210,Baasha upgraded to petta vayasanalum style unna vittu pola thalaiva,Positive ,2
10211,Nala irruku but kadaici walking nall illa,Mixed_feelings ,1
10212,Emma pa padamei PUBG ILLA GTA MAARI IRRUKUM POLA,Negative ,0
10213,TRAILER SHOWS THE BRILLIANS OF LOKESH KANAKARAJ,Positive ,2
10214,love you akshay sir and Rajnikant sir,Positive ,2
10215,Enna Krish Padam Trailer Paatha Maathiriye Iruku thinking face thinking face,Positive ,2
10216,Oruthar mele visvasam kathuratukage innoruthare yen neengeh asingam paduturingeh Semmeh Kelvi Had goosebumps,Mixed_feelings ,1
10217,Thalaivaaaaaa waiting for petta pongal partying face partying face,Positive ,2
10218,Treading1 In Maharashtra Thala Thing s,Positive ,2
10219,Likes surya rajini fan semma masss trailer,Positive ,2
10220,Karthi annan semma da love from kerala,Positive ,2
10221,Bro yaro oru dhar pannura thappuku ella vijay fans yum thappa sollathinga vijay fans nerayaperu likes pottu errukangal,Positive ,2
10222,Podra vediya thala one man army da,Positive ,2
10223,Vere level movie Semmaa movie Very good movie,Positive ,2
10224,Super sir I am big fan of u From Telangana,Positive ,2
10225,All best to 2 0 from kannadigas super star rajani sir,Negative ,0
10226,Karthik sobu Ni deivamya Thalaivare semmeya katirukke,Positive ,2
10227,Innum neraiya neraiya neraiya neraiya neraiya neraiya neraiya cmt and views,Positive ,2
10228,Kaithi trailer yen trending la varala,Mixed_feelings ,1
10229,Naa thalapathy fan but ennakku FIRST THALA ya pudikkaadhu MARUPPADI avar nalla manasa paathean APURAM AVARDHAAN IPPA ENOODA FAN,Positive ,2
10230,Thala un career oda peak la kooda mass movie vittu samoogan akkara padathukka nadikka unakkum Mattum tha thala dillu,Positive ,2
10231,Dislike panravanga edhaavadhu saadhichittu dislike pannunga,Negative ,0
10232,Thala semaa mass gethu malashaya no 1 trendig,Positive ,2
10233,Ivan comedian aatchay epde hero Anaaan comedy hero subject tan sari Sivakarthigeyn kku,Negative ,0
10234,thala Oruthar mela Viswasam kaatradhukaaga inorthara ye asinga paduthureenga Thala Thalapathy,Mixed_feelings ,1
10235,DHANUSH ANNA FANS HIT LIKE,Positive ,2
10236,Thaliva you are great marana mass na marana mastha,Positive ,2
10237,En thalaivanukku Mattum markandeyan varam kidachu iruntha sema,Positive ,2
10238,Daily umm teaser pakama thungathavanga like pannuga,Positive ,2
10239,Thala Vera level ultimate star ajithkumar vaalga,Positive ,2
10240,Vera level thala vera level yuvanisim,Positive ,2
10241,Iyooo Vera level trailer mass katudhu,Positive ,2
10242,Padam fulla batman reference dhan pola,Positive ,2
10243,Vikram name dialogue semma vikram nu name varum dialogue la nalla parunga,Positive ,2
10244,Thala mass mass mass mass mass,Positive ,2
10245,Semma but teaserla ulla punchu ithula konjam koravutha,Positive ,2
10246,Vera level la iruku VFX is awesome,Positive ,2
10247,Cheap 2 0 VFX not even match zero VFX,Positive ,2
10248,Vilan voice gethu adhunala padum paathi hituuu,Positive ,2
10249,Sir I m following u vetri kai vaccha eppome vetri thaan,Positive ,2
10250,Thirutu kadhai vs sondha kadhai Wait and see which will win,Positive ,2
10251,Yarelam kaithi trailer pathutu thalapathy 64 epdi varumo nu ninachi pathinga Hit like,Negative ,0
10252,Thala fans 1m like varavaraikum vidathiga,Positive ,2
10253,Visvaasam teaserku wait pandravanga like pannunga,Positive ,2
10254,Chumma adhirudu illa Arumai thalaivare Ninga pallaandu nalamudan vaazhanum,Positive ,2
10255,44k views but 73k like views vida like athigama irukuu,Mixed_feelings ,1
10256,Sema sir inimel ipadi oru padam varadhu,Positive ,2
10257,Youtube likes views ingu mukkiam illa padam oduma athan இங ்க matterrrrrrr,Positive ,2
10258,Petta viswasam Mass movies ellam onna vantha epadi veetula kaasu tharamatanga bhaa epadi padam pakurathu,Positive ,2
10259,Oruthar mela neenga viswasam kata Inoruthara neenga asinga paduthuringa Deep,Positive ,2
10260,Nkp theme song maari iruku end la,Negative ,0
10261,Intha Maari Thairiya Saali la Epayaavathu Oru thadava tha pirapaan Verithanam Mode On Max,Positive ,2
10262,appappappaa mass kaa baapp thala katta lover from kerala,Positive ,2
