,text,category,label
2523,First Veiwum Likum adikkan Ready Aayi nikkunathu Njan mathram aano the horns sign of the horns the horns sign of the horns,Positive ,2
2524,ethanoo trailer kandapalla enta ammoo bhodam poyi padam moonjiyaa,Negative ,0
2525,Ente ethra kali ne kandittundu Eee odukkathe kali koodii NE onnu kaaanu Laletttaaaaa,Positive ,2
2526,Madhuraraaja kandu super adipoli ellarum kaananam,Positive ,2
2527,Spadikam thott ullata ee amma makan combo,Positive ,2
2528,Raja tittle ulla mamootty cinemakalellam super aanu 100,Positive ,2
2529,adipoli s,Positive ,2
2530,Camera man,Positive ,2
2531,Polichu laletta lalettan fans like adikko,Positive ,2
2532,Enta ponna laletta Nigal masalla marana masss,Positive ,2
2533,Pwoli trailer BGM vere level Ithokke kandal mathi ithil ninne manassilakkam box office poorakkadal akum,Positive ,2
2534,Awesome,Positive ,2
2535,This looks like Thrishur pooram,Positive ,2
2536,Chunk alla chunk edippanu lalettan like addicho makale,Positive ,2
2537,Annum Innum Ikkayude Bthday nnu vachal nammal malayalikal ellarum oru atbudama Vayasulpade tettate malayalikal parayan Matethu nadanundu inganoru pretyekata,Positive ,2
2538,Ikka fans mathramalla ettan fansum undu Box officeeee Chaavaan thayyaraayikko Mamangam,Positive ,2
2539,Ikka fight lu ottum pinnilottu ninnittillaa ikka maarakam,Positive ,2
2540,Lalettane vellan Indian cinimayil arum ellllaaa,Positive ,2
2541,Ithu 100 core klubil kerumennu urappullavar like adilk,Positive ,2
2542,MadhuraRaja blockbuster aagan Madhurey hero Vijay Fans ente Aashamsakal,Positive ,2
2543,Ikka yude fitness at this age vere level,Positive ,2
2544,Mamukayude bramanda thandavam njan kande adipoli,Positive ,2
2545,Trailer erangan 1 manikoorinu munpae 3k dislike Nth tholvikal aano ntho kanditu vilayiruthu suhurthukalae,Negative ,0
2546,renddunda oru venda,Mixed_feelings ,1
2547,polee avilllaa urapppa lalettaaa pwolich onnum parayanillaa,Positive ,2
2548,Trailer aaya engane venamEthrem kandapole film kandolan vayya,Positive ,2
2549,Athoru valiya kadhaya mone paranju thudanghiya ori paththu nuppathu kollaththe charithram parayendi varum uff ejjathi ikkakatta waiting,Positive ,2
2550,Enda ponno mass padam i like it mostly,Positive ,2
2551,LastE one minute romanjification ente laletaaaaa,Positive ,2
2552,Rajuvettandhe direction vere level aayirikkumennu trailer kandappo manasilayi,Positive ,2
2553,ande ponno kili poi trailer kanditt,Positive ,2
2554,Oru rekshellaaaaa thakarppan Pwoliii item,Positive ,2
2555,vandiyil vanu iragana scene oru reshayam illaa bgm,Positive ,2
2556,Ittimani kanaan arokke plan ittu katta waiting,Positive ,2
2557,Enth potta trailer aanu Chumma mass ennu paranjittu karyamilla Trailer verum waste Cinema enkilum nannaya mathiyarunnu,Negative ,0
2558,Teaser undakkiya manekkedu theerth Poli Vijay level ilott povatirunna matiyarunn,Mixed_feelings ,1
2559,Ithaan ikkane megaaastar aakith Ikka uyirrrr,Positive ,2
2560,Malayala cinemayude charithram mattan deric abraham june 16 ethum,Positive ,2
2561,Padam polikkum pakshe bahubali pooloru padavumai compare chayyatheda mandanmaare,Mixed_feelings ,1
2562,Engane ulla filims venamm kooduthal mass onnum venda Simple but powerfull,Positive ,2
2563,KGF nte oru feel kittya poole,Mixed_feelings ,1
2564,Appo booking eppalannu start aavane star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2
2565,Lal ettan fans evide adik likeadutha hit loading aann makkale,Positive ,2
2566,Marana mass ikkkaaa,Positive ,2
2567,All the bst mamukkaby katta lalettan faan,Positive ,2
2568,Mass Ennu paranjaal patoolla kola mass aanu Lalettan and Prithi,Positive ,2
2569,Ikkayodu muttan inniyum valaraanund palarum smiling face with 3 hearts smiling face with 3 hearts,Positive ,2
2570,Ee onam ettante pillerk ullatha ettante kude ee aniyan marrum kanumenn parajekk,Positive ,2
2571,Dislike cheytha ellaa poorimakkalkum naduviral namaskaram,Negative ,0
2572,Sunny chechi ullath kond cinema jayikum,Positive ,2
2573,Onnil kooduthal like adikunna option undoooo,Positive ,2
2574,Nalla movie aanennu thonunu vineeth sreenivasan undallo,Positive ,2
2575,Mammookyde oru padavum fdfs kndttla ith FDFS locked,Positive ,2
2576,Above 250 cr collection kittum ennullavar ivide come on,Positive ,2
2577,Ei padamonnu erangikkottay athenu mumbay ningalu thallallay,Negative ,0
2578,Pulimuruganae polae kidu bgm venamayirunnu katta waiting,Positive ,2
2579,Urakkam nashtappettu Ith pinneyum kaanan thonnanu,Positive ,2
2580,Ingalk keralathil ivane allathe areyum kitteele abinayipikan kitteele,Negative ,0
2581,ൊ െ േ ൃ This deal is with the devil Pwoli Can t wait,Positive ,2
2582,Oru rakshayumilllaaaaa katta waiting for the movie,Positive ,2
2583,marana mass Lalettan From Tamilnadu,Positive ,2
2584,Aamaye vellathil mukkikkollunna inam Hareesh kanaran rocks,Positive ,2
2585,Good Luck Prithviraj And Lalettaaa Pwlichekkane,Positive ,2
2586,Mamookante scene oo romancham a scene matram njan vindum vindum kanunu,Positive ,2
2587,Kidukkaaachi trailer machoooo Katta waitingggg,Positive ,2
2588,Mammukka chumma vann ang kond ppyi,Positive ,2
2589,Njan kandthan padm but onum koodi kanan thonun Ellrkm koodi onum koodi fans show vach poyalocalicut illor evde,Positive ,2
2590,Unlike cheyyunnavark ennte namaskaaaaaaram,Negative ,0
2591,Adi kapyare koottamani box office chattu mammooka konnu,Positive ,2
2592,Dis like adichaa ellavaarode ettanode vedaaa murugaaa nee theernadaa,Negative ,0
2593,Last superman punch pwolich Ejjathi item mamookka kidukki,Positive ,2
2594,Kandittum kandittum mathiyavanilladoooo Endutta mothal ithu Devil rules Stephen nedumballi rules Ettan rulesssss star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2
2595,Sawaaaaaari giri giri Big fan of Malaiayam Cinema From Srilanka Chettan maar Cinema eppothum adi pozi thannaiaya,Positive ,2
2596,Eee trailer kanditt dislike adichavan mareyokke sammathikkanam,Negative ,0
2597,Pokiri raja reloaded Katta waiting Madurai raja,Positive ,2
2598,10 timesil kooduthal kanndavar ivde like adii star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes RAJA Return,Positive ,2
2599,star െ mamangam,Positive ,2
2600,Adutha kettu manakunu Anu Sitara kavya madavante clone alle Ee koode abinekunevark onm oru tulli ulup tonille avo,Mixed_feelings ,1
2601,Theatoril climax maathram kaanichal mathiyallo eny any ways good trailor,Positive ,2
2602,Enta ponnoo oru rakashem illa romanjification kond irikanum vaya nikkanum vaya,Positive ,2
2603,Kanan pona pooram ini paranju ariyikano,Positive ,2
2604,Madhurarajakkum oru trailer undu,Negative ,0
2605,lucifer kanditt trailer onnoodi kaanan vannavar like adi hvy hvy padam,Positive ,2
2606,Katta waiting anna ye kaanan kothiyakunnu kumbalangy nights pwoli love you,Positive ,2
2607,Verum olla padam 10 paiseke kollulla,Negative ,0
2608,Oru raksha illa adipoli trailer,Positive ,2
2609,Poli tovi Chetta oru rakshayum illa marana mass,Positive ,2
2610,Lastile superman punch oru rakshayumilla love u ikka,Positive ,2
2611,Realistic padam kandu maduthu eni korachu mass aakam,Mixed_feelings ,1
2612,Ithoke ikkane kondallathe aare komdu pettum,Positive ,2
2613,Padchone ithippo rajayude koode ano irngunnad Pani palum pole thonnunnu,Mixed_feelings ,1
2614,Average trailer tiyaan pole akandu iruna mathiyarno too many dialogues,Negative ,0
2615,dislike adicha premukhan markku nanni asooya,Negative ,0
2616,Katta waitinggg marana masss idhaaan makkale heroism star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2
2617,Eattante pooram kazhinjaal ikkayude kodiyett Lalettanum mammookkaykkum pakaram vekkaaan aaarumillaaaa,Positive ,2
2618,lalettan maranamass rajuvettan claass dirctn THEATER POORAPARAMBU AKAN INI ENTH VENAM,Positive ,2
2619,Mammuka fans hit like Mammukayude meyvazhakam haters kaanan pokunnathe ulu,Positive ,2
2620,Super hit aaavatte Frm a lalettan fan,Positive ,2
2621,Ithoru nalla trailer aanenn aarum parayum ennitum dislike sammathikkanam Mass class,Positive ,2
2622,Paat pole alla mone Ith polikkum,Positive ,2
2623,superman punch is superb,Positive ,2
2624,Vellimoonga pole oru padam aanen thonunn polikkum,Positive ,2
2625,Repeat mode on Romanjification ettan pakka mass,Positive ,2
2626,Iyal malathile super staralla indiakarude muzhuvan stara,Positive ,2
2627,Full PIRATES OF CARIBIEN Visuals aanallo,Mixed_feelings ,1
2628,Last one punch superman punch madura raja special,Positive ,2
2629,Ellavarum marakkuna oraal Murali Gopy Kadhayum thirakadhayumillathe enth padam,Mixed_feelings ,1
2630,Derik abraham vannu pwolii bgm adaar item,Positive ,2
2631,Ivide nammal kandath oru 68kaarante poondu vilayaattam uffff vere level,Positive ,2
2632,Trailer Valare ishtai,Positive ,2
2633,Ikka and unni mukundan nalla combo,Positive ,2
2634,Ee dislike addikunnvarode onnum paryaanilla naldukandal aghikarikaan padikk,Negative ,0
2635,Ittichante vaka oru sample hitum koodi,Positive ,2
2636,Massuman manssuman enn prnjatt ethil mass evdre,Mixed_feelings ,1
2637,Ndhaa ipo indaaye Ndhokeyaa kande Malayalam padam thanne aano idh ejjadhi trailler,Positive ,2
2638,Pulimurukan orma vannu ithu bb aakum sure,Positive ,2
2639,Nta ponnu ikkaaee manushyanu age onnum oru preshnavum alaa,Positive ,2
2640,Jayasuryakum mass movie chakochan ennavo inji,Positive ,2
2641,History of Mammukka kattawaiting and support love u Mammukka,Positive ,2
2642,Njn ikka fana pakshe njagalude Ella support um ondakum,Positive ,2
2643,valiya Kuzhapam ila baki screen il,Mixed_feelings ,1
2644,ikkkayuda padayalikalk like adikkan ulla noolu,Positive ,2
2645,Njan mammootty fana but lalettan e onam thootuvarum polikkum,Positive ,2
2646,Amala paul nte Aadai cinemayum aayi saamyam thoniyavar undo,Mixed_feelings ,1
2647,Ith orumathiri padam akum allenki kando,Mixed_feelings ,1
2648,Prithviraj Sukumaran,Positive ,2
2649,uff malaru tension adichu chakum entha entho padam irangi hit yennu kelkathe oru samadhanam illa,Positive ,2
2650,Kolakolli enoke paranjaa ithaanu Repeat mode ini on thanne aayirikkum,Positive ,2
2651,Mass Marana Mass Stephen Nedumballi yude rashtreeya thervazhchakku ini orazcha maathram katta waiting,Positive ,2
2652,Ullaaseetta parupaadi okke gambeeram aakattae keettooo hugging face hugging face,Positive ,2
2653,Trailer kandu raja polichu oru rakshayum illa,Positive ,2
2654,Ikkada adutha 100kodi ikka marana Mass,Positive ,2
2655,Pwolichu lalettaaaaaaa engalu mass anu,Positive ,2
2656,Pala padangalude trailer orumich kndapole oru thonnal,Mixed_feelings ,1
2657,Njan lalettan fan aah annal madhurajakk vendi waiting aah,Positive ,2
2658,Iyyalkke rest cheyyanulla time aayilla kanda oola padagalilellam abinayiche vila poi paavam,Negative ,0
2659,Enna kidu bgm ahnu ikka,Positive ,2
2660,Dislike adicha guhanolikalkk ം,Negative ,0
2661,Scripwriter Harikrishnan Mass Director VAShrikumarMenon Pakkamass Lalettan Maranamass star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2
2662,Adipoli mass superb kidu mammootty polich aayitund trailer pakka poli,Positive ,2
2663,Asooya paadilla Abrahaminte Santhathikale ivde kandillallo Thallu aanenkilum ithupolonnu ethikk Ennit ivde vaa,Negative ,0
2664,Ayee orumathiri oru Tamil kathii padam pole indu,Positive ,2
2665,Poli annu kidu annu mass annu pine,Positive ,2
2666,Evante illuminati theernilleyy deivangaleeyy sukumaran saruu kanandaa thinnu kalayum nine,Negative ,0
2667,Kanditte ishttayillel cash ennode chothicho Laletta still love uuuuuuuuuuuuuuuu Prithvi thakz,Positive ,2
2668,Pwliii mass ith pwlikkum raja ennum raja thaaan,Positive ,2
2669,Fastest 100k trailer laletta ingal poli,Positive ,2
2670,Njan oru ikka fan aanu but eatta powlichu vere level katta waiting Oru palakkadkaran,Positive ,2
2671,Poraaaa Luciferne tholpikkan ulla mass onnum illaaa,Negative ,0
2672,Nalla oru movie aakatte ith Enthina veruthe highp koottunne,Mixed_feelings ,1
2673,Etinte camera man super Annu big salute,Positive ,2
2674,mohanlalinte mikka movies kanunnathine kattiyum nallathu athinte trailer kanunnathanu anu,Mixed_feelings ,1
2675,Njn oru ettan fan ahnu trailer pwolichuttoo ikka superr abhrahm pwolikm,Positive ,2
2676,mammootty anna telugu ārādhakar iviṭe iṣṭappeṭunnu,Positive ,2
2677,Oru mass padam congrats Murali Gopi and prithviraj you guys didn t disappoint us,Positive ,2
2678,Yedaaa Mamooty mayirae Lucifer Mass u ninaku orukilum kittaadhu thendi,Negative ,0
2679,Lucifer yenna filim kandu Athinte aniyara prevarttakar paranju perippichathupole oru bhayangara sambhavam onnum alla 2 manickoor boradickathe kanam,Mixed_feelings ,1
2680,PRITHVI TOVINO star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes Ishtam LALETTAN allah parayanundo Peruthishtam,Positive ,2
2681,Kalakkan movie Fight background music Okke Vera level,Positive ,2
2682,Njaan ithuvare malayala ൽ െ oru trailer kandittilla,Positive ,2
2683,Kandu njan kandu sunny chechiye njan kandu,Positive ,2
2684,Ejjathi Trailer MAMMUKKAAAAA smiling face with 3 hearts smiling face with 3 hearts Padmakumar nigal vere level aanuu,Positive ,2
2685,YouTube vare hang aaki ikkede piller,Positive ,2
2686,entammo english trailer kaanunna feel ith polikkum,Positive ,2
2687,Oru rekshamilla makkalee Varunnath oru onnonnara varava This deal is with a Devil,Positive ,2
2688,Sudeep all the best Trailer kalakki machanea apo padam powlikkum,Positive ,2
2689,Dislike tarunavanmarku enthe naduviral namaskaram,Negative ,0
2690,ikkaaa vere leval anuu i m waitingg for madhura raja,Positive ,2
2691,Just waiting lalettattan mass Kolakolli item,Positive ,2
2692,Gambeeeeeeeeeeram,Positive ,2
2693,E negative commentsitta ella oolakalkum kadutha asooya matram athinithuvare marunnu kandupidichittilla,Negative ,0
2694,Ith polikkum,Positive ,2
2695,Njan itrayum oru cinemayude trilarin vendi kaathirunnittilla,Positive ,2
2696,Ettan fan aanu Mamankathinayi katta waiting,Positive ,2
2697,MAnju variyar ullathu kondu oru pedi pottumop,Mixed_feelings ,1
2698,Lucifer na pola marana masss avatte ennu aashamsikkunnu by an ettan fan,Positive ,2
2699,Eppol time 5 50am 2000 view koodi kittiyalll 2million aakum enthoru pookku ithu Ella recordum pottikkum,Positive ,2
2700,headset vechu kandunokk oru onnantharam kidilolski,Positive ,2
2701,Innanu film kanan pattiyathu Mutheee lalettaaa Superb,Positive ,2
2702,Trailer Releasinu munne 6k dislike itta ella punnara malarukalkum nadu viral namaskaram Chettakale,Negative ,0
2703,unlike adicha ella oolakalum ivide thanne kaananam tta,Negative ,0
2704,Dislike adicha oolakal odikooo Heavy trailer,Mixed_feelings ,1
2705,Nte ammo oru rakshayum illa pwoli,Positive ,2
2706,Oru rakshem illa Marana Mass,Positive ,2
2707,Njangalude muthanu ingalu laletta Lub u Etta,Positive ,2
2708,Age in reverse gear Ennu parayunnath verthe alla ikkaa,Positive ,2
2709,Kochi polee tirssur gundakaludee place aakuoo cinemakarrr trailer kollam,Positive ,2
2710,nenchinakathu nammude lalettan aneee,Positive ,2
2711,Unbelievable its Awsm laletta direction Rajuvetta,Positive ,2
2712,Super star aakan pattiya aaal Tovi the mass,Positive ,2
2713,Ithu kandattuu peruchazhy ormavarunnu Athupolle avathirunna mathiiiyeee,Mixed_feelings ,1
2714,Sathykatha anthannu vacha kandittu angottu mathivarunnilla,Positive ,2
2715,Kure paavangal pedichu virachukond dislike adichondirikuva ullil bhayam und nallonam ettante varavine bhayakunnavarde ennam koodunu,Negative ,0
2716,hooo koritharipp romaanjam ulpullakam entammo adaar trailer,Positive ,2
2717,Sathyam parayanallo trailer vijarichathra angudu kalangiyilla nnalum all the best,Positive ,2
2718,Tovino macha ningalude time anu adi thimarkku bai cutta support,Positive ,2
2719,Oru like enikkum tharuo ikka uyir love u ikka,Positive ,2
2720,Nadaka dialogue pole undallo avasanam filmum nadakamakumo,Negative ,0
2721,Dislikes adikan vendi mathram koree naarikal Adiyeda adi Ninneyokke thookki adikkaa tta,Negative ,0
2722,10 million aayyonn nokkan vannavar indo,Positive ,2
2723,Ikka muthaanuuu luv uuubut rajuetta ningale miss cheyyunnu,Positive ,2
2724,Sunny leon undo enna poyi kananam,Positive ,2
2725,Vegam 6 mani ayal mathiyayirunnu katta waiting lalettaaaaa,Positive ,2
2726,Dislike adikkan vendi Kure Peru keranindalla,Negative ,0
2727,Laletta ingane wait cheypichu kollalle vegam vaa ingadu,Positive ,2
2728,Support from ettan fan Ikka mwth aanu,Positive ,2
2729,Ente ponnu ettaaa ningalu njngale romancham varuthichu kollum,Positive ,2
2730,Unlike cheyyunavarde annakkil adich kodukana item,Mixed_feelings ,1
2731,LAST DRUM SET KOND KIDU AKKI,Positive ,2
2732,kand kili poyavar adi like what a editing,Positive ,2
2733,Enta ikka ningal njangale ingana vismayippikkalle,Positive ,2
2734,Namude swantham mammookkayk lalettan fansinte vaka asamsakal mamangam nalloru thirich varav sammanikatte trailer kidukiyitund,Positive ,2
2735,Ikkayude mass perfoamnce kaanan Kothichu Etra naalayi Waiting april 12 Raja,Positive ,2
2736,It s amazing vere onnum parayan illa,Positive ,2
2737,Dislike adicha sundari sundaranmarude nallathinayi namuk prarthikam,Negative ,0
2738,Madhuraraja yude teaser ithinte ezhu ayalathu ethiyilla ennathanu satyam,Mixed_feelings ,1
2739,njaan ippo oru 83 thavana kandu,Positive ,2
2740,Pakka poli Nigal entha manasilakiknath keraliyar k buthiyillalae thani thedrit pakka fillm Thani poli film,Positive ,2
2741,Sohan seenulal ne kandathode mood poyi,Negative ,0
2742,Oru kgf kanda feel star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes tovi machaan verey level aah,Positive ,2
